IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
4230.0,26751.0,6285.0,14.4,10.1,20.6,12.5,31.1,9.4,26.4,77.2,16.2,0.0,0.8,5.2,0.6,18.0,1893,84.0,8.9,7.1,0.0,14.8
4806.0,15567.0,2769.0,34.5,41.8,17.4,8.2,19.6,13.0,41.8,89.8,9.4,0.0,0.0,0.0,0.8,30.8,414,83.1,13.3,3.6,0.0,35.4
9360.0,19427.0,2559.0,28.1,35.7,20.1,13.8,23.1,14.7,28.3,76.3,18.6,0.9,1.5,0.6,2.0,27.3,1583,80.4,18.6,0.9,0.1,16.4
7186.0,19051.0,3371.0,23.2,24.5,30.3,11.8,23.5,9.9,24.5,83.7,12.1,0.0,0.0,1.8,2.4,21.3,1240,87.2,10.4,2.4,0.0,15.6
9378.0,17690.0,2548.0,25.7,36.8,20.4,22.5,23.5,9.9,23.5,90.0,5.1,0.2,4.2,0.6,0.0,21.0,1448,83.5,15.1,1.5,0.0,19.0
9824.0,21002.0,10629.0,35.7,41.2,14.4,25.0,11.0,20.8,28.8,74.1,21.2,0.0,2.3,2.3,0.0,26.4,264,64.8,28.4,6.8,0.0,41.5
14759.0,16189.0,5904.0,35.9,45.6,16.3,14.4,27.8,13.2,28.4,80.5,8.4,0.0,0.0,11.1,0.0,27.7,486,81.5,14.0,4.5,0.0,27.8
6141.0,22557.0,2107.0,10.2,12.9,26.5,15.5,25.4,14.5,18.1,77.7,14.1,1.2,3.6,0.0,3.4,30.7,2037,69.1,20.4,10.5,0.0,10.0
7382.0,17902.0,1915.0,22.3,26.8,22.7,10.6,18.3,14.2,34.3,88.1,5.4,0.0,1.5,3.8,1.3,27.4,1260,77.3,14.8,7.9,0.0,8.4
7198.0,15936.0,2175.0,21.7,32.2,13.7,13.4,22.6,18.4,31.9,88.0,9.4,0.4,0.0,0.0,2.1,27.4,1132,86.8,8.1,5.0,0.0,7.4
5530.0,15648.0,2882.0,16.8,25.0,17.7,11.7,9.9,14.4,46.3,90.3,9.7,0.0,0.0,0.0,0.0,38.4,751,86.8,9.1,4.1,0.0,12.1
7269.0,17744.0,1928.0,16.4,26.6,18.4,14.7,13.7,28.7,24.6,80.8,15.0,0.6,0.5,0.0,3.2,43.2,1050,82.6,5.7,11.7,0.0,5.5
5044.0,18660.0,2119.0,20.7,33.8,31.9,18.1,21.7,13.0,15.3,77.7,17.4,0.0,0.0,3.9,1.0,27.3,1323,78.7,14.3,7.0,0.0,10.2
6411.0,21521.0,3606.0,21.2,31.9,28.5,11.8,31.4,9.4,19.0,83.9,16.1,0.0,0.0,0.0,0.0,25.7,1453,72.0,23.6,4.4,0.0,10.1
6565.0,21550.0,2441.0,11.6,17.0,32.2,6.3,23.1,15.1,23.2,72.1,20.1,0.0,0.4,0.5,6.9,37.4,2239,74.7,15.0,10.3,0.0,7.2
5731.0,19679.0,1771.0,22.6,37.9,25.8,16.8,23.6,11.8,22.1,82.7,10.6,0.2,0.7,3.3,2.5,32.2,916,66.8,25.0,8.0,0.2,8.4
6126.0,19552.0,1721.0,18.7,26.0,23.7,24.2,24.1,14.7,13.2,88.0,7.2,0.0,0.0,1.2,3.7,26.5,780,73.2,16.8,9.4,0.6,9.9
6356.0,24669.0,1638.0,12.0,17.6,34.0,17.9,18.0,12.2,18.0,87.6,7.3,0.0,0.8,2.2,2.1,22.2,1913,77.6,17.7,4.7,0.0,7.5
5016.0,21255.0,2370.0,15.2,20.9,19.0,19.3,22.4,19.2,20.1,84.9,12.0,0.0,0.8,0.6,1.7,28.4,891,73.2,19.6,6.1,1.1,7.5
5768.0,18817.0,1890.0,27.0,45.0,18.3,23.6,19.7,17.4,21.0,72.8,19.9,0.5,3.5,2.6,0.7,21.1,1577,78.2,15.6,4.9,1.3,8.8
9928.0,22807.0,3945.0,20.4,36.8,27.3,16.0,22.7,12.8,21.2,83.1,12.5,0.5,0.5,1.2,2.2,28.1,594,80.3,13.3,6.4,0.0,7.0
6378.0,22829.0,3094.0,10.6,4.5,26.1,12.0,22.3,22.7,16.9,84.9,6.3,0.0,0.3,1.6,6.9,25.9,987,73.7,18.5,7.4,0.4,4.7
10620.0,31064.0,3609.0,10.3,12.8,32.9,18.7,19.0,16.3,13.1,85.4,6.2,0.0,0.8,1.5,6.1,23.5,1224,74.3,21.5,4.0,0.2,7.1
4418.0,18226.0,2232.0,30.6,48.2,25.7,16.5,30.7,14.5,12.6,83.8,7.9,0.0,0.0,2.9,5.4,22.4,883,78.1,14.3,7.6,0.0,12.5
7640.0,20865.0,1872.0,12.2,14.3,27.5,28.2,20.8,12.2,11.3,83.2,8.9,0.0,0.2,1.1,6.7,20.7,1521,76.0,17.9,6.0,0.0,10.2
7405.0,24692.0,3683.0,17.7,40.0,32.1,14.0,28.7,11.0,14.2,84.0,12.7,0.0,2.0,0.0,1.3,15.8,791,78.1,18.8,2.5,0.5,13.1
12895.0,36972.0,3114.0,8.1,15.7,56.4,7.5,21.2,6.6,8.3,90.3,6.5,0.0,0.0,1.2,2.0,17.5,3426,57.7,37.2,5.1,0.0,5.7
6720.0,27769.0,3398.0,12.7,15.8,28.6,23.9,29.4,6.4,11.8,84.7,11.8,0.0,1.9,0.0,1.6,17.6,4088,67.8,26.1,5.0,1.1,2.1
4815.0,15013.0,2494.0,40.8,57.0,28.5,22.6,12.0,17.5,19.4,90.3,5.6,0.0,0.0,1.8,2.3,17.1,1321,62.2,29.1,8.3,0.4,10.0
6323.0,19111.0,2818.0,28.4,46.1,24.4,21.5,24.7,10.0,19.4,92.4,6.0,0.0,1.6,0.0,0.0,16.0,1328,71.6,25.2,3.2,0.0,9.5
10700.0,20130.0,2411.0,21.9,43.2,23.0,28.8,27.3,7.4,13.4,81.4,12.8,1.3,0.8,0.7,3.1,23.4,995,83.1,14.4,2.5,0.0,9.0
5892.0,20021.0,9837.0,38.7,56.6,12.1,14.8,25.9,19.4,27.8,70.0,17.2,0.0,7.5,5.2,0.0,20.0,687,82.5,8.9,8.6,0.0,7.9
4203.0,29508.0,4873.0,4.7,1.2,45.8,15.2,13.4,13.2,12.4,90.5,2.6,0.0,0.0,3.1,3.8,19.8,627,67.1,27.9,4.9,0.0,1.7
6543.0,24342.0,2692.0,13.4,20.8,35.4,12.9,24.6,8.8,18.4,94.9,2.3,0.0,0.0,1.5,1.3,23.9,1998,82.8,15.4,1.8,0.0,12.3
5384.0,21739.0,2747.0,18.7,26.9,28.0,21.8,24.8,4.3,21.0,95.2,3.5,0.0,0.0,0.6,0.6,17.3,1542,71.9,22.8,4.8,0.6,5.6
10175.0,26269.0,3251.0,15.3,22.4,34.1,13.5,30.9,6.6,14.9,91.7,6.5,0.5,1.3,0.0,0.0,19.3,2698,75.6,17.8,6.6,0.0,8.5
10576.0,25603.0,2714.0,7.7,5.6,32.5,9.5,22.9,5.3,29.8,92.5,2.8,0.0,0.9,0.0,3.8,18.9,2256,84.0,10.4,5.7,0.0,8.0
10550.0,23983.0,3274.0,12.0,5.6,28.0,19.8,33.9,7.4,10.9,90.9,5.3,0.0,0.0,1.0,2.8,22.3,1777,70.8,20.1,9.1,0.0,10.5
7481.0,21919.0,2748.0,21.6,35.6,24.2,13.2,22.8,19.6,20.2,89.6,6.6,0.0,1.3,0.0,2.5,28.2,2065,78.9,15.8,5.3,0.0,8.3
4206.0,18291.0,1584.0,21.3,40.6,22.0,18.8,19.6,15.3,24.1,89.6,9.6,0.0,0.2,0.0,0.7,26.8,1252,85.4,10.5,4.1,0.0,12.4
5278.0,21413.0,3149.0,17.6,32.6,22.0,10.6,27.7,18.2,21.4,94.1,3.4,0.7,0.1,1.1,0.5,25.0,1497,80.5,12.4,7.1,0.0,9.7
4827.0,21492.0,2962.0,14.7,28.0,14.3,19.0,25.1,15.3,26.3,88.0,10.9,0.0,0.0,0.0,1.1,26.3,1395,83.2,10.6,6.2,0.0,6.8
5420.0,19546.0,3034.0,20.2,33.7,25.1,7.0,26.0,9.2,32.7,91.6,4.0,1.2,1.4,0.4,1.3,34.4,1173,80.2,17.1,2.6,0.0,11.6
7957.0,19466.0,4096.0,18.4,25.0,34.3,8.1,18.3,6.6,32.8,93.7,4.9,0.0,1.4,0.0,0.0,25.2,580,69.7,24.1,6.2,0.0,16.9
6912.0,20887.0,5497.0,24.0,41.3,20.3,18.0,24.7,20.6,16.4,96.1,2.2,0.0,0.0,0.4,1.3,34.3,543,76.8,18.0,5.0,0.2,11.7
6524.0,13654.0,1414.0,28.6,28.1,16.1,25.5,12.8,15.2,30.4,96.4,1.9,0.0,0.6,0.8,0.2,28.1,1084,80.6,11.5,7.8,0.0,22.2
5089.0,18035.0,5428.0,31.7,35.0,22.7,18.2,33.8,5.1,20.1,93.7,0.0,0.0,1.5,0.0,4.9,14.7,488,82.8,8.0,9.2,0.0,18.4
7833.0,13825.0,2439.0,49.4,62.4,12.3,26.4,20.9,8.1,32.3,89.1,9.5,0.0,0.0,0.0,1.4,38.3,1023,77.7,8.0,11.3,2.9,31.7
2109.0,14473.0,1423.0,22.6,36.2,13.6,25.3,16.7,8.6,35.8,87.5,8.3,1.5,0.0,2.2,0.5,24.6,1261,78.2,18.6,3.3,0.0,24.4
8025.0,18141.0,2208.0,17.7,18.2,17.5,11.3,28.4,19.3,23.4,83.8,14.0,0.0,0.0,0.8,1.4,33.3,1290,76.6,16.7,6.7,0.0,10.4
9954.0,20474.0,3039.0,17.2,28.1,22.8,22.9,20.4,10.1,23.8,85.1,7.8,0.0,2.7,0.0,4.4,27.8,1301,75.1,17.4,7.5,0.0,15.2
5879.0,25671.0,2605.0,12.1,19.2,30.6,12.2,18.0,19.0,20.2,90.2,3.5,0.0,1.8,3.2,1.4,32.0,1692,74.9,13.7,11.4,0.0,10.1
6021.0,16980.0,1625.0,18.4,24.7,20.4,17.2,20.4,20.0,22.0,81.7,9.6,0.0,0.0,1.9,6.8,31.6,1521,79.2,16.0,4.8,0.0,16.2
9431.0,16975.0,2054.0,26.6,39.1,22.4,14.5,28.4,7.8,27.0,82.5,11.0,0.0,2.6,2.2,1.8,18.7,1044,86.0,12.0,2.0,0.0,14.4
4660.0,25928.0,2796.0,13.5,16.6,36.2,19.6,23.3,8.7,12.3,84.3,11.3,0.0,0.7,1.7,1.9,17.8,1002,79.5,16.8,3.7,0.0,4.3
4684.0,23306.0,3082.0,22.0,39.1,32.4,17.0,17.1,15.5,18.0,86.5,7.2,0.0,0.9,1.7,3.7,16.2,1502,72.8,18.0,9.2,0.0,11.8
5002.0,20062.0,4523.0,31.9,40.1,26.7,23.3,22.0,10.4,17.7,83.6,13.0,0.0,1.0,1.4,0.9,18.6,705,73.3,22.8,2.1,1.7,12.4
4463.0,23396.0,2329.0,10.2,11.5,26.0,7.7,26.1,16.3,23.8,89.4,3.2,0.0,1.0,4.1,2.2,25.8,1322,80.2,13.9,4.7,1.2,6.1
9809.0,25779.0,4107.0,15.5,19.7,26.9,10.9,27.5,16.5,18.1,83.9,14.1,0.0,0.0,0.8,1.2,22.1,1257,76.9,13.4,7.4,2.2,13.0
8388.0,19475.0,3864.0,19.6,38.1,31.6,22.2,30.8,11.2,4.2,88.4,8.6,0.0,0.0,0.7,2.2,18.8,545,69.7,18.2,12.1,0.0,10.8
5647.0,12776.0,2718.0,52.9,78.8,19.4,31.6,17.0,7.7,24.4,81.3,14.5,0.0,4.2,0.0,0.0,17.8,377,79.0,12.2,8.8,0.0,23.8
6586.0,15280.0,2637.0,29.1,47.1,22.9,31.4,18.1,9.1,18.5,82.0,11.2,0.0,5.7,1.2,0.0,24.7,519,69.7,27.4,2.9,0.0,18.3
7676.0,21472.0,3591.0,14.5,18.0,21.5,15.9,28.8,17.0,16.8,81.0,12.7,0.5,2.9,0.4,2.4,25.8,757,80.2,12.5,6.5,0.8,8.2
7625.0,26790.0,3228.0,16.1,30.0,31.1,9.7,17.7,18.1,23.3,76.7,18.3,1.2,0.0,3.5,0.3,41.8,739,75.2,20.4,4.3,0.0,4.6
3474.0,15890.0,1854.0,23.3,34.3,14.6,12.2,35.2,19.5,18.5,64.9,28.2,1.1,4.3,0.6,0.8,35.2,1220,76.8,13.2,10.0,0.0,8.3
7132.0,20044.0,2779.0,12.4,11.9,29.3,15.9,17.4,8.9,28.5,81.9,11.6,0.0,1.2,1.2,4.0,33.5,912,69.2,20.5,10.3,0.0,7.1
6705.0,18488.0,2857.0,16.9,22.4,19.1,8.9,28.3,24.3,19.4,76.3,21.5,0.0,0.0,1.8,0.5,37.9,801,80.5,9.9,9.6,0.0,13.7
3856.0,21207.0,2585.0,14.2,17.2,29.9,8.5,26.8,6.8,27.9,77.7,15.0,0.0,2.7,0.6,4.0,27.1,1129,78.9,12.9,7.4,0.7,11.0
8709.0,19952.0,2045.0,20.1,20.9,29.8,14.5,25.4,10.9,19.4,86.4,2.1,0.0,0.9,0.6,10.1,20.6,1391,70.5,21.1,8.0,0.5,9.6
8691.0,21839.0,3025.0,13.2,14.5,21.8,9.7,31.5,10.4,26.7,81.5,14.5,0.0,1.1,0.0,2.9,25.3,724,71.3,22.4,6.4,0.0,8.0
8022.0,22920.0,3530.0,22.8,28.7,32.9,10.4,9.8,18.7,28.2,85.7,10.5,0.0,1.4,0.9,1.5,26.5,663,75.4,19.8,4.8,0.0,8.2
7703.0,18608.0,2175.0,13.2,11.4,22.6,16.1,28.3,17.1,15.9,87.5,2.7,0.0,0.8,1.6,7.4,28.7,2157,84.6,10.5,5.0,0.0,12.5
3299.0,17899.0,1965.0,15.8,18.5,27.5,10.9,24.2,15.4,22.1,89.9,7.9,0.0,0.0,0.5,1.7,26.8,2928,88.1,7.8,3.5,0.6,7.8
7012.0,25174.0,4921.0,18.9,39.1,30.3,15.2,22.8,12.9,18.7,84.6,7.2,0.0,3.3,1.7,3.2,23.5,2199,84.1,10.7,5.1,0.0,6.2
3727.0,24219.0,3667.0,19.7,28.3,27.0,18.0,17.5,16.0,21.5,83.0,11.8,0.0,0.5,0.3,4.4,25.0,1762,78.4,14.7,6.9,0.0,4.1
4396.0,19337.0,2200.0,15.0,25.8,22.2,18.2,24.4,7.4,27.8,79.3,17.0,0.3,0.9,0.0,2.5,28.2,1777,79.3,14.7,6.0,0.0,7.7
9376.0,18604.0,2000.0,11.2,9.9,19.7,20.3,23.9,20.0,16.0,82.3,16.7,0.0,0.2,0.3,0.5,28.2,1517,76.6,16.9,6.2,0.3,7.3
4344.0,21276.0,2276.0,14.4,19.4,34.5,13.8,22.6,13.1,16.1,84.2,8.7,0.0,0.5,0.6,6.0,22.6,2080,75.2,16.4,7.3,1.1,8.6
4261.0,19674.0,2619.0,29.0,41.1,28.0,10.9,25.2,16.6,19.3,90.3,6.5,0.0,0.5,1.3,1.4,19.6,1753,85.9,10.2,3.0,1.0,6.2
3386.0,24072.0,2808.0,18.2,22.8,37.9,16.3,31.5,7.8,6.5,86.6,8.5,0.3,1.9,1.6,1.1,20.7,2667,75.5,15.5,9.0,0.0,3.5
3890.0,19624.0,2353.0,22.0,29.7,32.7,22.6,23.8,11.1,9.8,93.9,3.3,0.0,0.7,0.5,1.6,23.3,2421,84.6,10.6,3.2,1.7,3.9
3167.0,22331.0,6057.0,19.7,21.4,23.4,10.9,26.6,15.7,23.4,81.4,18.6,0.0,0.0,0.0,0.0,27.3,1549,90.8,7.1,1.4,0.7,8.3
6744.0,23181.0,2451.0,10.2,8.2,44.6,15.0,19.2,8.7,12.5,84.1,9.9,0.7,0.9,3.1,1.1,30.7,983,73.9,19.9,6.2,0.0,6.3
5449.0,19197.0,2379.0,21.0,35.4,22.7,13.5,21.3,22.8,19.7,81.3,14.5,0.2,0.8,2.9,0.4,31.4,1882,74.1,9.1,16.6,0.1,10.1
10920.0,17119.0,3824.0,22.0,46.1,16.9,18.3,21.9,7.6,35.2,77.2,11.2,0.0,9.4,0.7,1.4,21.9,922,78.9,17.4,2.9,0.9,10.7
5738.0,19514.0,2356.0,23.3,38.1,26.2,21.0,20.6,17.2,15.0,84.0,12.9,0.0,1.8,0.0,1.3,29.7,1521,82.1,15.1,2.8,0.0,6.6
5752.0,24182.0,3428.0,18.7,13.6,34.2,10.4,21.5,14.0,19.9,78.7,15.2,0.0,3.4,0.2,2.6,30.5,2444,83.5,10.9,5.0,0.6,4.6
12361.0,24079.0,4959.0,16.2,12.6,26.0,23.3,14.2,12.9,23.6,70.8,9.2,0.0,8.1,2.0,10.0,40.5,768,90.8,2.9,6.4,0.0,18.0
6156.0,18275.0,3012.0,26.1,40.1,25.8,13.9,31.1,10.9,18.3,94.3,1.8,0.0,0.0,1.0,3.0,31.7,952,79.7,13.1,7.1,0.0,5.3
9828.0,21617.0,2213.0,8.0,7.4,45.8,17.6,11.0,7.7,17.8,74.3,8.5,0.0,3.5,0.9,12.8,12.6,465,59.4,35.9,2.6,2.2,24.9
6700.0,23478.0,3036.0,18.3,22.2,27.4,12.5,26.7,15.3,18.0,85.7,9.1,0.0,1.6,1.5,2.1,24.7,1320,78.9,15.2,6.0,0.0,7.8
7406.0,24630.0,3084.0,10.3,16.8,27.3,13.5,17.6,19.6,21.9,93.1,3.0,0.0,0.7,0.6,2.7,31.9,1085,77.8,17.3,4.9,0.0,2.6
10989.0,23354.0,2878.0,13.7,0.8,24.1,19.7,22.9,16.7,16.5,90.5,3.8,0.0,1.4,3.6,0.7,22.1,1070,77.0,16.4,6.5,0.0,8.9
8736.0,31019.0,5358.0,11.8,2.0,41.9,8.5,27.9,11.6,10.2,95.6,1.3,2.2,0.9,0.0,0.0,23.1,908,76.1,21.0,1.8,1.1,5.2
7649.0,18581.0,2688.0,25.0,49.4,31.9,19.9,24.4,9.6,14.2,88.8,2.5,0.0,8.1,0.6,0.0,16.0,684,67.7,19.9,12.4,0.0,10.9
7552.0,20692.0,7989.0,38.7,64.8,28.2,26.8,15.6,12.3,17.2,74.7,14.9,0.0,6.1,0.8,3.5,16.8,1264,57.9,30.9,11.2,0.0,9.7
13204.0,19475.0,2085.0,13.8,18.6,24.3,9.8,35.4,13.1,17.4,88.8,8.9,0.0,0.0,2.3,0.0,18.7,1402,74.2,25.0,0.8,0.0,12.5
9491.0,22268.0,2522.0,25.1,37.2,24.3,21.2,26.8,12.7,15.1,91.4,6.3,0.0,0.0,2.3,0.0,22.0,1692,77.0,20.5,2.5,0.0,12.1
8924.0,24002.0,2707.0,18.9,27.4,28.8,15.7,29.0,11.5,15.0,87.8,8.7,0.4,0.0,2.6,0.4,22.2,1923,61.5,25.3,13.2,0.0,16.1
6779.0,21405.0,2865.0,26.8,34.3,28.6,24.0,13.5,19.3,14.6,87.5,4.9,0.0,0.0,3.6,4.0,17.6,1838,70.5,24.0,5.4,0.0,11.1
6795.0,23267.0,2662.0,13.5,23.6,18.7,29.5,20.0,21.8,10.0,87.4,8.1,0.0,1.6,2.0,0.9,18.5,840,68.7,19.2,12.1,0.0,9.1
6535.0,26078.0,2258.0,13.5,19.6,25.3,12.7,32.4,15.2,14.5,92.8,4.6,0.0,0.0,1.1,1.5,21.5,1919,74.9,20.4,4.6,0.0,12.1
7422.0,19359.0,2135.0,24.3,43.4,22.5,14.5,27.4,15.5,20.3,92.2,4.7,0.0,2.2,0.7,0.4,21.7,2325,85.5,12.0,2.5,0.0,9.6
14461.0,21743.0,3362.0,21.5,31.3,28.6,17.1,22.2,9.9,22.2,84.0,9.7,0.0,0.0,2.7,3.6,25.3,2706,74.4,16.5,9.1,0.0,14.3
10217.0,23514.0,4725.0,35.3,54.5,40.0,15.7,18.0,12.2,14.1,80.3,19.7,0.0,0.0,0.0,0.0,30.3,1046,75.7,12.5,11.8,0.0,8.6
2156.0,22168.0,3179.0,14.5,22.4,39.2,8.3,15.9,21.1,15.5,84.8,10.0,0.0,0.0,2.7,2.5,27.3,735,84.4,14.8,0.8,0.0,8.8
4550.0,14298.0,2278.0,38.9,55.4,25.1,16.5,25.9,4.8,27.7,85.1,7.5,0.0,5.5,1.3,0.6,19.2,1200,69.2,27.0,3.8,0.0,13.5
3829.0,7878.0,1359.0,59.4,75.8,16.9,31.5,23.0,10.2,18.4,72.5,11.2,0.0,5.7,2.6,8.0,24.3,783,76.5,14.4,9.1,0.0,37.1
4738.0,10868.0,2302.0,53.9,76.9,11.1,20.2,9.8,14.4,44.4,78.2,18.6,0.0,3.1,0.0,0.1,20.4,853,81.5,17.4,1.2,0.0,31.7
4551.0,18348.0,6982.0,37.7,56.5,25.9,44.3,12.9,0.7,16.3,71.2,11.3,1.3,9.2,4.9,2.1,16.1,1058,72.5,21.7,5.8,0.0,12.1
16869.0,28617.0,3581.0,14.7,20.6,38.9,11.5,24.6,10.4,14.6,92.7,6.0,0.0,0.0,0.8,0.6,20.0,931,80.0,16.5,3.4,0.0,9.0
8177.0,19001.0,3398.0,32.4,64.5,19.5,33.0,22.9,14.3,10.4,92.8,4.2,0.0,0.0,1.0,2.0,16.8,512,83.4,13.5,3.1,0.0,18.6
9422.0,23954.0,5534.0,30.8,48.1,42.1,12.7,16.7,2.3,26.2,78.1,16.4,0.0,2.7,0.0,2.7,24.8,663,68.9,21.4,9.7,0.0,21.9
4526.0,18155.0,4572.0,44.5,74.8,22.9,13.7,15.2,16.4,31.9,86.6,4.1,0.0,2.0,0.0,7.3,31.8,769,69.4,17.8,12.7,0.0,9.6
5775.0,17105.0,3835.0,31.4,34.7,36.1,15.6,24.0,9.5,14.7,67.6,22.8,0.0,6.6,0.0,2.9,28.5,346,74.0,22.0,4.0,0.0,12.8
6491.0,22587.0,6310.0,18.8,35.0,15.8,15.5,28.3,13.6,26.8,91.5,8.5,0.0,0.0,0.0,0.0,30.7,664,68.2,17.2,5.6,9.0,7.6
6392.0,14990.0,3547.0,41.8,79.1,22.7,13.4,20.3,11.6,32.0,86.6,11.1,0.0,2.2,0.0,0.0,19.5,528,93.4,4.7,1.9,0.0,20.0
7323.0,13443.0,2007.0,36.3,57.2,14.5,21.8,11.8,8.6,43.2,79.9,15.1,1.9,0.5,2.0,0.5,24.5,1300,85.8,10.8,3.3,0.0,15.4
5552.0,19373.0,3424.0,17.5,16.4,30.2,13.4,20.6,7.0,28.8,82.4,13.2,0.0,1.9,0.1,2.3,27.1,2367,79.0,12.8,8.2,0.0,8.4
5450.0,18691.0,2068.0,17.5,18.3,24.7,11.7,25.2,10.6,27.8,88.2,5.8,0.0,1.7,0.0,4.4,27.6,1165,79.9,10.9,8.7,0.5,11.7
2599.0,19506.0,1957.0,19.5,28.2,21.6,12.3,24.0,15.8,26.2,89.1,8.5,0.2,0.2,0.0,1.9,22.0,2886,73.0,20.8,6.2,0.0,5.6
8979.0,20071.0,1988.0,6.6,5.8,29.4,12.3,23.8,10.9,23.6,86.0,10.2,0.0,0.5,0.0,3.3,20.3,2786,77.6,14.2,7.7,0.5,7.8
6045.0,19691.0,1859.0,11.4,17.1,31.6,14.9,11.9,14.7,26.9,92.8,2.3,0.2,0.0,0.1,4.6,26.0,2263,79.2,12.1,8.7,0.0,7.4
11583.0,17468.0,2487.0,15.2,24.0,25.9,16.2,23.0,13.8,21.0,88.5,10.1,0.0,0.1,1.3,0.0,25.8,2548,78.0,15.0,6.9,0.1,1.4
6255.0,13334.0,1701.0,28.4,38.3,14.1,20.3,19.3,14.7,31.6,77.8,21.0,0.0,0.0,0.2,1.0,23.8,3248,74.7,9.9,15.4,0.0,3.6
7693.0,14354.0,1472.0,27.3,38.4,19.5,14.6,18.1,20.0,27.8,84.8,14.7,0.0,0.0,0.0,0.5,22.1,1639,86.8,8.1,4.9,0.2,2.8
7503.0,20241.0,5655.0,27.4,50.3,23.7,20.8,28.7,9.2,17.5,88.6,7.7,0.0,2.3,0.8,0.8,16.1,1319,80.4,11.4,8.3,0.0,8.3
7988.0,17520.0,1902.0,17.5,13.4,15.9,17.0,24.2,11.1,31.8,85.7,10.0,0.0,1.1,1.7,1.5,20.2,1607,79.5,10.6,9.8,0.0,12.0
17112.0,18767.0,2674.0,12.8,12.6,13.4,17.7,16.4,18.9,33.6,89.2,10.0,0.0,0.8,0.0,0.0,16.0,1292,84.3,8.3,7.4,0.0,11.7
10011.0,30512.0,4391.0,7.2,5.2,39.2,15.7,21.9,6.6,16.6,86.4,6.6,0.0,1.1,2.5,3.4,17.3,991,81.1,15.4,3.4,0.0,4.2
7000.0,17007.0,1914.0,21.7,25.9,27.0,17.8,21.2,7.2,26.9,83.7,9.2,0.0,0.0,5.3,1.7,24.4,2203,86.0,7.8,6.2,0.0,16.2
5259.0,22485.0,3906.0,22.9,36.3,26.9,17.1,22.4,8.5,25.1,88.0,5.8,0.0,0.5,0.8,4.9,23.9,1464,73.0,13.9,12.8,0.3,10.7
4884.0,15545.0,2020.0,17.4,26.2,33.7,9.6,23.8,13.2,19.7,79.4,18.8,0.0,0.0,0.1,1.7,36.8,2689,71.4,21.3,7.3,0.0,7.4
7809.0,20739.0,2586.0,14.1,21.7,24.7,21.5,27.6,14.3,12.0,88.6,8.2,0.8,0.0,1.1,1.4,37.7,1714,59.6,27.9,12.5,0.0,9.4
18816.0,39113.0,4642.0,3.9,3.7,34.0,18.7,25.6,6.3,15.4,89.1,3.4,0.0,0.0,0.9,6.5,31.5,1092,79.9,14.1,6.0,0.0,1.8
8036.0,24376.0,2251.0,9.3,10.7,28.3,14.2,22.4,7.8,27.4,92.7,5.7,0.0,1.6,0.0,0.0,25.9,3276,78.8,17.1,4.1,0.0,6.6
5121.0,22002.0,1789.0,11.5,12.2,27.1,16.6,26.9,17.8,11.6,89.1,9.2,0.0,0.0,0.9,0.8,35.0,1918,71.8,20.9,7.1,0.2,8.0
14764.0,17875.0,1964.0,18.0,21.9,32.7,17.1,27.6,5.3,17.4,90.1,5.2,0.0,0.0,2.5,2.1,31.6,2199,65.0,29.0,6.0,0.0,16.5
9025.0,35511.0,5537.0,6.8,11.6,45.0,14.9,20.0,6.2,13.9,85.8,8.3,0.0,0.0,1.7,4.2,28.4,3311,61.5,33.6,4.9,0.0,6.8
13471.0,34999.0,5673.0,9.2,17.6,38.3,13.2,27.5,8.7,12.3,87.6,8.8,0.0,0.0,0.0,3.6,25.4,2082,74.1,20.6,5.3,0.0,4.6
7108.0,23969.0,3175.0,10.1,5.4,26.5,10.3,28.0,14.4,20.8,93.7,3.0,0.0,0.0,0.8,2.5,27.8,2912,68.4,26.5,5.0,0.0,17.8
8682.0,28008.0,5965.0,3.4,3.4,42.3,10.6,29.5,7.6,9.9,86.7,8.3,0.0,1.2,1.6,2.3,28.7,2837,66.5,29.0,4.5,0.0,3.6
3929.0,22263.0,2330.0,16.2,27.1,26.1,22.5,23.2,11.2,16.9,81.2,11.3,0.0,0.0,7.1,0.4,30.1,1847,71.5,22.0,6.5,0.0,9.1
9361.0,20742.0,2395.0,31.8,58.5,31.9,19.1,28.5,5.6,14.8,87.4,9.2,0.0,1.1,0.5,1.8,23.5,3406,80.0,18.3,1.7,0.0,3.3
11127.0,28730.0,3641.0,7.6,9.1,39.3,22.0,18.7,11.0,9.0,85.6,11.7,0.0,0.0,0.0,2.7,24.9,1825,62.9,29.8,7.3,0.0,8.2
6472.0,20236.0,3441.0,25.6,33.8,32.0,8.6,22.5,14.7,22.2,84.6,10.2,4.1,0.0,0.6,0.5,24.0,662,68.7,26.7,4.5,0.0,11.0
5809.0,23962.0,3003.0,20.0,38.0,31.3,26.2,24.2,6.5,11.7,79.2,15.2,0.0,1.1,1.1,3.5,19.5,1866,72.9,22.3,4.8,0.0,7.8
7603.0,15490.0,1493.0,29.5,41.4,19.4,23.2,34.9,5.6,17.0,91.7,3.7,0.0,1.2,1.8,1.5,24.2,1787,76.4,11.1,12.2,0.2,21.3
